fp,gp,y0p,fc,gc,y0c,fw,gw,y0w
0,9.6810079489029199e-07,0,1.1606545926219521e-20,9.6810079489029199e-07,-9.8743067261793886e-05,-0,0,0.12171839818371558
0,-0,0,-1.3353066987086018e-38,-0,2.1971891268419872e-20,-0,0,0
0,-0,0,1.3759645026450589e-37,-0,3.6798080113378144e-21,-0,0,0
0,-0,0,-8.7234845102023592e-57,-0,1.4413800128693337e-37,-0,0,0
-0.78107415636650668,1.0321993261230844e-06,0,-0.78128079197169509,1.0321993261230844e-06,-1.439989503552444e-05,-0.25,0,0.37261737773409159
-0.55217979174826204,-9.0649012185473055e-08,0,-0.5522989532901097,-9.0649012185473055e-08,-0.00011927925843434663,-0,0,-0.35482473967756545
0,-0,0,1.5567087615413019e-20,-0,-1.1180779540129162e-20,-0,0,0
-1.8415946121476287e-10,1.0321993262341067e-06,0,2.8793505252065976e-06,1.0321993262341067e-06,-1.4399894824687228e-05,-0,0,0.37261737774120041
0,-0,0,8.6226862128416478e-21,-0,-4.5800896139599399e-20,-0,0,0
0,9.6810079489029199e-07,0,1.1093495324675235e-21,9.6810079489029199e-07,-9.8743067420350322e-05,-0,0,0.12171839817891933
0,-1.0319364075472848e-06,0,6.8450054970336002e-38,-1.0319364075472848e-06,8.3666753612706996e-05,-0,0,-0.37171751199263597
-0.3904876492440183,-0,0,-0.39058394207653113,-0,1.7987187865870603e-20,0.25,0,0
0,-0,0,7.5403204895832342e-21,-0,1.3948616606667654e-20,0,0,0
-0.55237273583620794,-0,0,-0.55252590454713457,-0,1.448372047788719e-37,-0.70710678118654757,0,0
0,-9.6838463659043583e-07,0,-4.9147455611758506e-22,-9.6838463659043583e-07,2.9740161372182865e-05,-0,0,-0.12261742350024621
0,-8.9875776265735396e-08,0,-8.8927889891831362e-21,-8.9875776265735396e-08,7.6263717936234074e-05,-0,0,-0.35228072353348155
0,-0,0,-6.3024984808369841e-38,-0,-1.6843693084729755e-20,-0,0,0
-0.78093772429309216,-9.6838463681248044e-07,0,-0.78112031319835007,-9.6838463681248044e-07,2.9740161349042193e-05,0.25,0,-0.12261742350024621
