fp,gp,y0p,fc,gc,y0c,fw,gw,y0w
1.259099949351564e-07,,,1.1981707341045474e-07,,,0.03571790054521564,,
1.1087543024697761e-07,,,1.0484809363938292e-07,,,0.093067518019202364,,
-5.9375437482157681e-08,,,-5.6456295058396825e-08,,,-0.11463206164934263,,
-9.8299593040283295e-09,,,-9.0828361079775962e-09,,,0.12815627675814045,,
3.4317937183699575e-08,,,3.2592284635862263e-08,,,-0.066511774294965603,,
3.3169635494002113e-08,,,3.0731364029032785e-08,,,-0.039457080552063498,,
-1.3656655406348789e-08,,,-1.3608665424685328e-08,,,0.086578019450414434,,
-7.5149616618152487e-08,,,-7.1637975568541787e-08,,,0.074999537848683837,,
-9.0043119172131629e-08,,,-8.5830000421788866e-08,,,-0.073001272863753533,,
4.9592765710648004e-08,,,4.6566065790139292e-08,,,-0.010246757946013036,,
-6.3509433184056804e-08,,,-5.9145859877377542e-08,,,0.095654355044068842,,
4.307963425701012e-08,,,4.2606933381724789e-08,,,-0.092021990921533375,,
-2.5754602719101012e-08,,,-2.3155630788198519e-08,,,0.10495419466860452,,
-6.0511015681734223e-10,,,-3.2328566229657136e-10,,,0.8056901894233065,,
-2.6876118126218279e-10,,,-6.5207831103146536e-11,,,0.24693447761991097,,
-2.6690877936598747e-10,,,-2.4533904825866907e-10,,,-0.56193170909490575,,
