fp,gp,y0p,fc,gc,y0c
-5.712771092760243e-18,7.8786472195618107e-18,0,-5.712771092760243e-18,7.8786472195618107e-18,0.00023440397390883671
0,0,0,0,0,0
5.4873064101016949e-11,-1.0668855987261043e-19,0,5.4873064101016949e-11,-1.0668855987261043e-19,-2.736341294524446e-07
7.0501067479626645e-07,1.4210854715202004e-14,0,7.0501067479626645e-07,1.4210854715202004e-14,2.1890730356195568e-06
0,0,0,0,0,0
-9.5533582811051232e-07,-1.4202822868767228e-17,0,-9.5533582811051232e-07,-1.4202822868767228e-17,1.8406170738949593e-06
-2.1117938967613048e-05,-3.9599697350051966e-16,0,-2.1117938967613048e-05,-3.9599697350051966e-16,0.00024551394711793323
0,0,0,0,0,0
5.4873060769954005e-11,-4.7461490811717276e-19,0,5.4873060769954005e-11,-4.7461490811717276e-19,0
7.0501081337985549e-07,0,0,7.0501081337985549e-07,0,0
0,0,0,0,0,0
-9.5533582713906717e-07,1.1190382072288709e-17,0,-9.5533582713906717e-07,1.1190382072288709e-17,-2.146852144551699e-06
-2.1117938974468675e-05,-5.5989884245943214e-17,0,-2.1117938974468675e-05,-5.5989884245943214e-17,0.00026086524933354263
0,0,0,0,0,0
1.6461919131837505e-10,-7.2369066317393177e-19,0,1.6461919131837505e-10,-7.2369066317393177e-19,2.736341294524446e-07
2.1150310146149376e-06,-1.4210854715202004e-14,0,2.1150310146149376e-06,-1.4210854715202004e-14,2.1890730356195568e-06
0,0,0,0,0,0
-2.8660074840522465e-06,3.0088268448669509e-17,0,-2.8660074840522465e-06,3.0088268448669509e-17,-5.2971185040388761e-06
-6.3353816930900031e-05,2.8635113819315689e-16,0,-6.3353816930900031e-05,2.8635113819315689e-16,0.00028101369988111524
0,0,0,0,0,0
1.646191893928574e-10,-1.2230017512592784e-18,0,1.646191893928574e-10,-1.2230017512592784e-18,0
2.1150329138387713e-06,0,0,2.1150329138387713e-06,0,0
0,0,0,0,0,0
-2.8660074841285743e-06,4.2987914044059849e-17,0,-2.8660074841285743e-06,4.2987914044059849e-17,-6.8317677281066391e-06
-6.3353816905253879e-05,-1.1413844827134405e-16,0,-6.3353816905253879e-05,-1.1413844827134405e-16,0.00030632913238873901
0,0,0,0,0,0
-1.7993960485557494e-21,8.7519564245246649e-19,0,-1.7993960485557494e-21,8.7519564245246649e-19,-2.736341294524446e-07
-5.5521458717102348e-13,1.4210854715202004e-14,0,-5.5521458717102348e-13,1.4210854715202004e-14,-1.0945365178097784e-06
0,0,0,0,0,0
1.9013701040066178e-19,-3.3115958223966418e-17,0,1.9013701040066178e-19,-3.3115958223966418e-17,-5.8211385507734897e-06
3.251409839141742e-18,-2.9665591704263493e-16,0,3.251409839141742e-18,-2.9665591704263493e-16,0.0003369120218883224
0,0,0,0,0,0
-1.6426015639681076e-21,1.6874578717123413e-18,0,-1.6426015639681076e-21,1.6874578717123413e-18,6.840853236311115e-08
2.0962420603041331e-13,0,0,2.0962420603041331e-13,0,-8.7562921424782272e-06
0,0,0,0,0,0
1.4194530423415088e-19,-3.9264692096423607e-17,0,1.4194530423415088e-19,-3.9264692096423607e-17,-1.2420424157177369e-06
-8.9964164713736997e-19,6.6628818085902018e-16,0,-8.9964164713736997e-19,6.6628818085902018e-16,0.00037254431618295795
0,0,0,0,0,0
1.0974613342378026e-10,8.4570512850069666e-20,0,1.0974613342378026e-10,8.4570512850069666e-20,2.0522559708933345e-07
1.4100209307279371e-06,-1.4210854715202004e-14,0,1.4100209307279371e-06,-1.4210854715202004e-14,0
0,0,0,0,0,0
-1.9106716561897996e-06,6.8082343510476473e-19,0,-1.9106716561897996e-06,6.8082343510476473e-19,7.9610429537570594e-06
-4.223587795471051e-05,2.9620727514046283e-16,0,-4.223587795471051e-05,2.9620727514046283e-16,0.00041249489908301486
0,0,0,0,0,0
1.0974612381186213e-10,2.5161004853432332e-22,0,1.0974612381186213e-10,2.5161004853432332e-22,4.8795842374250836e-18
1.4100218028532258e-06,-2.8432358639966555e-14,0,1.4100218028532258e-06,-2.8432358639966555e-14,-3.2024629018406347e-06
0,0,0,0,0,0
-1.9106716567796056e-06,-6.2615454899468601e-21,0,-1.9106716567796056e-06,-6.2615454899468601e-21,-1.6686652433951541e-16
-4.2235877933449739e-05,7.6766765954853464e-20,0,-4.2235877933449739e-05,7.6766765954853464e-20,6.2590500926753354e-16
0,0,0,0,0,0
1.6461919158159053e-10,2.4753258338496884e-19,0,1.6461919158159053e-10,2.4753258338496884e-19,1.368170647262223e-07
2.1150324176280599e-06,2.8421709430404007e-14,0,2.1150324176280599e-06,2.8421709430404007e-14,-4.3781460712391136e-06
0,0,0,0,0,0
-2.8660074837053018e-06,-4.7532121258043638e-18,0,-2.8660074837053018e-06,-4.7532121258043638e-18,-1.8363415406222649e-06
-6.335381692557096e-05,1.087675854540802e-16,0,-6.335381692557096e-05,1.087675854540802e-16,4.1985736737859471e-06
0,0,0,0,0,0
1.6461919151086328e-10,3.2712652563832661e-19,0,1.6461919151086328e-10,3.2712652563832661e-19,2.736341294524446e-07
2.1150312276459193e-06,8.2399238391032348e-15,0,2.1150312276459193e-06,8.2399238391032348e-15,-1.6418047767146676e-06
0,0,0,0,0,0
-2.8660074844373551e-06,-3.4134444512687894e-17,0,-2.8660074844373551e-06,-3.4134444512687894e-17,5.6094996537751145e-06
-6.3353816900590942e-05,-7.5944164729554428e-16,0,-6.3353816900590942e-05,-7.5944164729554428e-16,-1.8991918797308731e-05
0,0,0,0,0,0
5.487306578587136e-11,1.5755390665980166e-18,0,5.487306578587136e-11,1.5755390665980166e-18,-2.736341294524446e-07
7.0501071274160776e-07,0,0,7.0501071274160776e-07,0,-4.3781460712391136e-06
0,0,0,0,0,0
-9.5533582866388911e-07,-5.9361342158821994e-17,0,-9.5533582866388911e-07,-5.9361342158821994e-17,1.5992632206513579e-05
-2.111793896603098e-05,-1.2258721704857631e-16,0,-2.111793896603098e-05,-1.2258721704857631e-16,-6.1798557923525529e-05
0,0,0,0,0,0
5.487306385950668e-11,1.2016434663981933e-19,0,5.487306385950668e-11,1.2016434663981933e-19,0
7.0501079522077015e-07,6.5997567981825003e-15,0,7.0501079522077015e-07,6.5997567981825003e-15,-6.5672191068586704e-06
0,0,0,0,0,0
-9.5533582811918594e-07,2.7148046242934778e-18,0,-9.5533582811918594e-07,2.7148046242934778e-18,2.5204268642533764e-05
-2.111793896145131e-05,2.5591424576822103e-16,0,-2.111793896145131e-05,2.5591424576822103e-16,-0.00011692728394164773
0,0,0,0,0,0
1.0974612710343217e-10,-5.0794855004689084e-19,0,1.0974612710343217e-10,-5.0794855004689084e-19,5.472682589048892e-07
1.4100210974851701e-06,-2.8421709430404007e-14,0,1.4100210974851701e-06,-2.8421709430404007e-14,-4.3781460712391136e-06
0,0,0,0,0,0
-1.9106716562730663e-06,5.6930725756866075e-18,0,-1.9106716562730663e-06,5.6930725756866075e-18,3.0955395335966882e-05
-4.2235877946161793e-05,-2.6916063089072149e-16,0,-4.2235877946161793e-05,-2.6916063089072149e-16,-0.00017805885867463293
0,0,0,0,0,0
1.0974612821706873e-10,-2.284863071100607e-19,0,1.0974612821706873e-10,-2.284863071100607e-19,2.736341294524446e-07
1.4100226070276611e-06,6.1431914551774622e-16,0,1.4100226070276611e-06,6.1431914551774622e-16,-1.0945365178097784e-05
0,0,0,0,0,0
-1.9106716550275349e-06,1.2120855731661125e-18,0,-1.9106716550275349e-06,1.2120855731661125e-18,3.2330647335212008e-05
-4.2235877941110278e-05,-1.1481245973960681e-16,0,-4.2235877941110278e-05,-1.1481245973960681e-16,-0.00024011394859452012
0,0,0,0,0,0
8.5514736852949088e-23,-4.9252311473176579e-19,0,8.5514736852949088e-23,-4.9252311473176579e-19,0
3.9453463543492779e-13,2.8421709430404007e-14,0,3.9453463543492779e-13,2.8421709430404007e-14,0
0,0,0,0,0,0
1.0877592339022609e-19,1.9340138420654723e-17,0,1.0877592339022609e-19,1.9340138420654723e-17,2.9492628515046294e-05
2.5175511746102757e-20,1.0045566192833346e-16,0,2.5175511746102757e-20,1.0045566192833346e-16,-0.00029850918203298089
0,0,0,0,0,0
1.5654656966538845e-22,-4.1743124190272139e-19,0,1.5654656966538845e-22,-4.1743124190272139e-19,2.736341294524446e-07
-7.8596430054345814e-15,3.363263692842712e-14,0,-7.8596430054345814e-15,3.363263692842712e-14,-8.7562921424782272e-06
0,0,0,0,0,0
9.21190477778149e-20,1.4484113268099506e-17,0,9.21190477778149e-20,1.4484113268099506e-17,2.3362582685320632e-05
5.9001192305051718e-18,1.2113339779957805e-17,0,5.9001192305051718e-18,1.2113339779957805e-17,-0.00034990536750404084
0,0,0,0,0,0
5.4873065550396201e-11,-1.8512977424358726e-19,0,5.4873065550396201e-11,-1.8512977424358726e-19,0
7.0501047635604386e-07,0,0,7.0501047635604386e-07,0,8.7562921424782272e-06
0,0,0,0,0,0
-9.5533582806887896e-07,8.3793460486285313e-18,0,-9.5533582806887896e-07,8.3793460486285313e-18,1.5131112252065647e-05
-2.1117938979936524e-05,3.6509633406065858e-17,0,-2.1117938979936524e-05,3.6509633406065858e-17,-0.00039312673335770902
0,0,0,0,0,0
5.487305992260342e-11,2.3902459780750907e-20,0,5.487305992260342e-11,2.3902459780750907e-20,0
7.0501088812822271e-07,-1.9799895028820132e-14,0,7.0501088812822271e-07,-1.9799895028820132e-14,-8.7562921424782272e-06
0,0,0,0,0,0
-9.5533582760570779e-07,4.3064530699241106e-18,0,-9.5533582760570779e-07,4.3064530699241106e-18,5.8243452007280103e-06
-2.1117938973441719e-05,1.0867333757833708e-16,0,-2.1117938973441719e-05,1.0867333757833708e-16,-0.00042836567859125664
0,0,0,0,0,0
1.6461919721203029e-10,1.9867880850027259e-19,0,1.6461919721203029e-10,1.9867880850027259e-19,0
2.1150314006117277e-06,0,0,2.1150314006117277e-06,0,0
0,0,0,0,0,0
-2.8660074842326577e-06,-4.8765333733246619e-18,0,-2.8660074842326577e-06,-4.8765333733246619e-18,-3.7026118141533911e-06
-6.3353816927125273e-05,4.3677559216711211e-17,0,-6.3353816927125273e-05,4.3677559216711211e-17,-0.00045619512466322479
0,0,0,0,0,0
1.6461918577835605e-10,1.6953906759583926e-19,0,1.6461918577835605e-10,1.6953906759583926e-19,-1.7102133090777787e-07
2.1150322518717624e-06,-4.6792174686973216e-15,0,2.1150322518717624e-06,-4.6792174686973216e-15,0
0,0,0,0,0,0
-2.86600748277549e-06,-1.1521992765232267e-17,0,-2.86600748277549e-06,-1.1521992765232267e-17,-1.2742158035947626e-05
-6.3353816934785812e-05,-1.6037624079342165e-16,0,-6.3353816934785812e-05,-1.6037624079342165e-16,-0.0004771003446000643
0,0,0,0,0,0
-2.250004845567448e-21,1.7098001622290664e-19,0,-2.250004845567448e-21,1.7098001622290664e-19,-1.0261279854466672e-07
-5.1127345178601226e-13,-2.8421709430404007e-14,0,-5.1127345178601226e-13,-2.8421709430404007e-14,8.7562921424782272e-06
0,0,0,0,0,0
1.2546473895832594e-19,-8.7635719921813591e-18,0,1.2546473895832594e-19,-8.7635719921813591e-18,-2.0723509772749984e-05
1.189935723260354e-18,-7.9595275391432007e-17,0,1.189935723260354e-18,-7.9595275391432007e-17,-0.00049193430728967761
0,0,0,0,0,0
6.1830742939646308e-22,-2.1696831144992276e-20,0,6.1830742939646308e-22,-2.1696831144992276e-20,-2.0522559708933345e-07
5.44362616187045e-13,-1.6729166640635513e-14,0,5.44362616187045e-13,-1.6729166640635513e-14,-4.3781460712391136e-06
0,0,0,0,0,0
1.1696345069635553e-19,4.8955466739263109e-18,0,1.1696345069635553e-19,4.8955466739263109e-18,-2.732012317085843e-05
1.2537214735343192e-17,9.2342252494102699e-17,0,1.2537214735343192e-17,9.2342252494102699e-17,-0.00050206197672937266
0,0,0,0,0,0
1.0974612928433025e-10,6.4413554347940145e-20,0,1.0974612928433025e-10,6.4413554347940145e-20,-1.368170647262223e-07
1.410021017752075e-06,0,0,1.410021017752075e-06,0,0
0,0,0,0,0,0
-1.9106716568802196e-06,1.8996159797206358e-18,0,-1.9106716568802196e-06,1.8996159797206358e-18,-3.2434729848319159e-05
-4.2235877940277611e-05,1.7790861618094767e-16,0,-4.2235877940277611e-05,1.7790861618094767e-16,-0.00050849611986311866
0,0,0,0,0,0
1.097461297946676e-10,-4.4974822231406212e-19,0,1.097461297946676e-10,-4.4974822231406212e-19,-1.368170647262223e-07
1.410021941880904e-06,1.8208296983860388e-15,0,1.410021941880904e-06,1.8208296983860388e-15,-8.7562921424782272e-06
0,0,0,0,0,0
-1.9106716555687686e-06,9.7852408531173498e-18,0,-1.9106716555687686e-06,9.7852408531173498e-18,-3.6087638588177477e-05
-4.2235877944274414e-05,-1.5006398872455784e-16,0,-4.2235877944274414e-05,-1.5006398872455784e-16,-0.00051208917113715932
0,0,0,0,0,0
1.6461919908460838e-10,4.9773370312482204e-20,0,1.6461919908460838e-10,4.9773370312482204e-20,1.368170647262223e-07
2.1150307029024762e-06,0,0,2.1150307029024762e-06,0,0
0,0,0,0,0,0
-2.8660074820330284e-06,-9.4596586382407169e-18,0,-2.8660074820330284e-06,-9.4596586382407169e-18,-3.8394823230455219e-05
-6.3353816947109287e-05,-2.4199042917937377e-16,0,-6.3353816947109287e-05,-2.4199042917937377e-16,-0.00051356175832356556
0,0,0,0,0,0
1.6461918856022401e-10,1.9458600607106544e-19,0,1.6461918856022401e-10,1.9458600607106544e-19,0
2.1150312672635341e-06,1.9944530794028405e-14,0,2.1150312672635341e-06,1.9944530794028405e-14,-4.3781460712391136e-06
0,0,0,0,0,0
-2.8660074828969206e-06,1.8899396586919615e-18,0,-2.8660074828969206e-06,1.8899396586919615e-18,-3.9522762351957921e-05
-6.3353816902145255e-05,1.9762871836444468e-16,0,-6.3353816902145255e-05,1.9762871836444468e-16,-0.00051353617192913682
0,0,0,0,0,0
5.4873065459657796e-11,8.1339073625994444e-20,0,5.4873065459657796e-11,8.1339073625994444e-20,1.368170647262223e-07
7.0501022477863912e-07,2.8421709430404007e-14,0,7.0501022477863912e-07,2.8421709430404007e-14,0
0,0,0,0,0,0
-9.5533582771499537e-07,7.1224570903610552e-18,0,-9.5533582771499537e-07,7.1224570903610552e-18,-3.9669065756132936e-05
-2.1117938967585292e-05,3.2564553139965706e-16,0,-2.1117938967585292e-05,3.2564553139965706e-16,-0.00051252928384341726
0,0,0,0,0,0
5.4873066072486134e-11,-4.0511529160128255e-19,0,5.4873066072486134e-11,-4.0511529160128255e-19,-1.368170647262223e-07
7.0501104141099113e-07,4.5462103245524004e-15,0,7.0501104141099113e-07,4.5462103245524004e-15,0
0,0,0,0,0,0
-9.5533582696906427e-07,6.9845842998109357e-18,0,-9.5533582696906427e-07,6.9845842998109357e-18,-3.9041631248365029e-05
-2.1117938976106254e-05,-2.0777909798319718e-16,0,-2.1117938976106254e-05,-2.0777909798319718e-16,-0.00051095749092404299
0,0,0,0,0,0
1.0974613072598032e-10,3.2993445485112322e-19,0,1.0974613072598032e-10,3.2993445485112322e-19,1.368170647262223e-07
1.4100218784229845e-06,0,0,1.4100218784229845e-06,0,0
0,0,0,0,0,0
-1.9106716558775494e-06,-2.29032589801297e-17,0,-1.9106716558775494e-06,-2.29032589801297e-17,-3.7845951646573069e-05
-4.2235877942886635e-05,-3.4973561880422575e-16,0,-4.2235877942886635e-05,-3.4973561880422575e-16,-0.00050913744985402285
0,0,0,0,0,0
1.0974611821953886e-10,3.3376245608673683e-19,0,1.0974611821953886e-10,3.3376245608673683e-19,-1.368170647262223e-07
1.4100219740704328e-06,2.6406571575397672e-15,0,1.4100219740704328e-06,2.6406571575397672e-15,-4.3781460712391136e-06
0,0,0,0,0,0
-1.9106716540977231e-06,-4.434246196341464e-18,0,-1.9106716540977231e-06,-4.434246196341464e-18,-3.6270684856414712e-05
-4.2235877963647805e-05,1.7849321711882328e-16,0,-4.2235877963647805e-05,1.7849321711882328e-16,-0.00050729683278012791
0,0,0,0,0,0
5.3597452466608295e-21,-8.1772929857278507e-20,0,5.3597452466608295e-21,-8.1772929857278507e-20,0
-3.05844255781853e-13,2.8421709430404007e-14,0,-3.05844255781853e-13,2.8421709430404007e-14,8.7562921424782272e-06
0,0,0,0,0,0
-1.5114271960862464e-19,1.2710018179251601e-17,0,-1.5114271960862464e-19,1.2710018179251601e-17,-3.4481908623451168e-05
-2.0897534160809428e-18,3.4990534432350153e-16,0,-2.0897534160809428e-18,3.4990534432350153e-16,-0.00050559062778349326
0,0,0,0,0,0
-3.3184401634351251e-22,-6.456210984672356e-19,0,-3.3184401634351251e-22,-6.456210984672356e-19,-6.840853236311115e-08
-6.2567068345792407e-13,-1.4435672108122471e-14,0,-6.2567068345792407e-13,-1.4435672108122471e-14,0
0,0,0,0,0,0
1.4432024185770265e-19,1.608597132185849e-17,0,1.4432024185770265e-19,1.608597132185849e-17,-3.2614569466601868e-05
3.4927457379082633e-18,-1.7772924336455247e-16,0,3.4927457379082633e-18,-1.7772924336455247e-16,-0.00050410741856911259
0,0,0,0,0,0
5.4873064125686784e-11,2.1912027028109347e-19,0,5.4873064125686784e-11,2.1912027028109347e-19,0
7.050104464841056e-07,0,0,7.050104464841056e-07,0,0
0,0,0,0,0,0
-9.5533582751376744e-07,-1.8420217553111216e-17,0,-9.5533582751376744e-07,-1.8420217553111216e-17,-3.0779029588468236e-05
-2.1117938980574902e-05,-3.3862971850649283e-16,0,-2.1117938980574902e-05,-3.3862971850649283e-16,-0.0005028916974051049
0,0,0,0,0,0
5.4873064872346327e-11,3.6810789803119799e-19,0,5.4873064872346327e-11,3.6810789803119799e-19,0
7.0501072303198742e-07,-9.0680843285691219e-15,0,7.0501072303198742e-07,-9.0680843285691219e-15,-4.3781460712391136e-06
0,0,0,0,0,0
-9.553358275692786e-07,-5.2032090287059184e-18,0,-9.553358275692786e-07,-5.2032090287059184e-18,-2.905411913376557e-05
-2.1117938979908768e-05,1.7936931258403747e-16,0,-2.1117938979908768e-05,1.7936931258403747e-16,-0.0005019492095393053
0,0,0,0,0,0
1.6461918466874289e-10,3.5161953421530356e-21,0,1.6461918466874289e-10,3.5161953421530356e-21,0
2.1150330178909549e-06,0,0,2.1150330178909549e-06,0,8.7562921424782272e-06
0,0,0,0,0,0
-2.8660074845206218e-06,9.7762844796640056e-18,0,-2.8660074845206218e-06,9.7762844796640056e-18,-2.7491946164254836e-05
-6.3353816912692373e-05,3.442871423322606e-16,0,-6.3353816912692373e-05,3.442871423322606e-16,-0.00050126378811152651
0,0,0,0,0,0
1.6461920203927106e-10,-5.8647835433056112e-19,0,1.6461920203927106e-10,-5.8647835433056112e-19,1.7102133090777787e-08
2.1150311288950507e-06,4.5290299147513914e-15,0,2.1150311288950507e-06,4.5290299147513914e-15,-8.7562921424782272e-06
0,0,0,0,0,0
-2.8660074842777605e-06,1.3884490932576493e-17,0,-2.8660074842777605e-06,1.3884490932576493e-17,-2.6124710789896016e-05
-6.335381688216124e-05,-1.832940406865227e-16,0,-6.335381688216124e-05,-1.832940406865227e-16,-0.0005008042350899192
0,0,0,0,0,0
-5.5155915037264053e-22,2.3795389974626441e-19,0,-5.5155915037264053e-22,2.3795389974626441e-19,0
2.8174554242457316e-13,0,0,2.8174554242457316e-13,0,0
0,0,0,0,0,0
2.9626009750982229e-19,-1.9220750697074777e-17,0,2.9626009750982229e-19,-1.9220750697074777e-17,-2.4964705168848102e-05
3.6311644953295975e-18,-3.4090377589803668e-16,0,3.6311644953295975e-18,-3.4090377589803668e-16,-0.00050053243810366992
0,0,0,0,0,0
1.1566023908607224e-22,3.5805328605081062e-19,0,1.1566023908607224e-22,3.5805328605081062e-19,1.7102133090777787e-08
-5.2206281176684788e-13,1.955513445815557e-15,0,-5.2206281176684788e-13,1.955513445815557e-15,4.3781460712391136e-06
0,0,0,0,0,0
1.4973918868639759e-19,-4.8659529304568991e-18,0,1.4973918868639759e-19,-4.8659529304568991e-18,-2.4011394859452014e-05
-5.6445906491834094e-18,1.8148873393199272e-16,0,-5.6445906491834094e-18,1.8148873393199272e-16,-0.00050040830567769608
0,0,0,0,0,0
1.0974612552773913e-10,-1.6879015410198766e-20,0,1.0974612552773913e-10,-1.6879015410198766e-20,1.2826599818083341e-08
1.4100224556591601e-06,2.8421709430404007e-14,0,1.4100224556591601e-06,2.8421709430404007e-14,0
0,0,0,0,0,0
-1.9106716565124582e-06,1.0377019731891153e-17,0,-1.9106716565124582e-06,1.0377019731891153e-17,-2.3254625470185097e-05
-4.2235877938279209e-05,3.4054350383570201e-16,0,-4.2235877938279209e-05,3.4054350383570201e-16,-0.00050039383399964605
0,0,0,0,0,0
1.0974612906918388e-10,-5.8149580848483451e-19,0,1.0974612906918388e-10,-5.8149580848483451e-19,1.0688833181736117e-08
1.4100213180760768e-06,3.6229733386132726e-14,0,1.4100213180760768e-06,3.6229733386132726e-14,4.3781460712391136e-06
0,0,0,0,0,0
-1.9106716555618297e-06,1.3931603256534883e-17,0,-1.9106716555618297e-06,1.3931603256534883e-17,-2.2679766660629852e-05
-4.2235877943330724e-05,-1.781201480289693e-16,0,-4.2235877943330724e-05,-1.781201480289693e-16,-0.0005004543845694904
0,0,0,0,0,0
1.6461919529244188e-10,2.4157033015317198e-19,0,1.6461919529244188e-10,2.4157033015317198e-19,4.2755332726944469e-09
2.1150320219966157e-06,0,0,2.1150320219966157e-06,0,0
0,0,0,0,0,0
-2.866007485065325e-06,-1.9327190003836205e-17,0,-2.866007485065325e-06,-1.9327190003836205e-17,-2.2268046167510852e-05
-6.3353816898037429e-05,-3.4031937470933482e-16,0,-6.3353816898037429e-05,-3.4031937470933482e-16,-0.00050056069670639412
0,0,0,0,0,0
1.6461918570868759e-10,3.5862503708683704e-19,0,1.6461918570868759e-10,3.5862503708683704e-19,0
2.1150324088642369e-06,1.3036050455745675e-14,0,2.1150324088642369e-06,1.3036050455745675e-14,-8.7562921424782272e-06
0,0,0,0,0,0
-2.8660074832161098e-06,-5.0112974925237874e-18,0,-2.8660074832161098e-06,-5.0112974925237874e-18,-2.2001526792645003e-05
-6.3353816918687578e-05,1.7754021293187894e-16,0,-6.3353816918687578e-05,1.7754021293187894e-16,-0.00050068781031474758
0,0,0,0,0,0
5.4873061773688047e-11,-1.0835641125028449e-20,0,5.4873061773688047e-11,-1.0835641125028449e-20,-8.5510665453888937e-09
7.0501059664697385e-07,0,0,7.0501059664697385e-07,0,0
0,0,0,0,0,0
-9.5533582846266119e-07,1.0221713683542693e-17,0,-9.5533582846266119e-07,1.0221713683542693e-17,-2.1864058377146768e-05
-2.1117938963671756e-05,3.4264775062135711e-16,0,-2.1117938963671756e-05,3.4264775062135711e-16,-0.0005008147903126862
0,0,0,0,0,0
5.4873065626523287e-11,-5.8666784210263076e-19,0,5.4873065626523287e-11,-5.8666784210263076e-19,8.5510665453888937e-09
7.0501061977170515e-07,-1.3142137740771056e-14,0,7.0501061977170515e-07,-1.3142137740771056e-14,0
0,0,0,0,0,0
-9.5533582754499247e-07,1.4075445482182211e-17,0,-9.5533582754499247e-07,1.4075445482182211e-17,-2.1842346684746366e-05
-2.1117938964060334e-05,-1.7818641338898007e-16,0,-2.1117938964060334e-05,-1.7818641338898007e-16,-0.00050092313165776424
0,0,0,0,0,0
1.0974612800065181e-10,2.34773727948709e-19,0,1.0974612800065181e-10,2.34773727948709e-19,0
1.4100214884276568e-06,0,0,1.4100214884276568e-06,0,0
0,0,0,0,0,0
-1.9106716554265213e-06,-1.9122624487703201e-17,0,-1.9106716554265213e-06,-1.9122624487703201e-17,-2.1926671557769155e-05
-4.2235877958984869e-05,-3.417979612483942e-16,0,-4.2235877958984869e-05,-3.417979612483942e-16,-0.000500995707164938
0,0,0,0,0,0
1.0974612801378083e-10,3.6300149663097417e-19,0,1.0974612801378083e-10,3.6300149663097417e-19,0
1.4100222903625642e-06,-8.2115480372604591e-15,0,1.4100222903625642e-06,-8.2115480372604591e-15,-8.7562921424782272e-06
0,0,0,0,0,0
-1.9106716549650848e-06,-5.1067159343895686e-18,0,-1.9106716549650848e-06,-5.1067159343895686e-18,-2.2110184679584563e-05
-4.2235877957319534e-05,1.7897333836279573e-16,0,-4.2235877957319534e-05,1.7897333836279573e-16,-0.00050101530614265479
0,0,0,0,0,0
8.711900107183863e-22,-1.1051382591920636e-20,0,8.711900107183863e-22,-1.1051382591920636e-20,-8.5510665453888937e-09
-2.0188025675216951e-13,0,0,-2.0188025675216951e-13,0,0
0,0,0,0,0,0
-7.7209588735554183e-20,1.0251930970893879e-17,0,-7.7209588735554183e-20,1.0251930970893879e-17,-2.2388562761634927e-05
-6.5241228958571103e-18,3.431430276542043e-16,0,-6.5241228958571103e-18,3.431430276542043e-16,-0.0005009636323147419
0,0,0,0,0,0
1.8951232023772774e-22,-5.8476447002868105e-19,0,1.8951232023772774e-22,-5.8476447002868105e-19,-8.5510665453888937e-09
-1.1347151326639086e-12,-2.1902945073537065e-15,0,-1.1347151326639086e-12,-2.1902945073537065e-15,-1.3134438213717341e-05
0,0,0,0,0,0
9.216544319938407e-20,1.396617029021444e-17,0,9.216544319938407e-20,1.396617029021444e-17,-2.2759248156117166e-05
9.7170935927914786e-18,-1.7811695411619927e-16,0,9.7170935927914786e-18,-1.7811695411619927e-16,-0.00050081938317069396
0,0,0,0,0,0
5.4873063381885977e-11,2.2659649910179036e-19,0,5.4873063381885977e-11,2.2659649910179036e-19,0
7.0501056878558011e-07,-2.8421709430404007e-14,0,7.0501056878558011e-07,-2.8421709430404007e-14,0
0,0,0,0,0,0
-9.5533582783122184e-07,-1.8992202784030095e-17,0,-9.5533582783122184e-07,-1.8992202784030095e-17,-2.3218550658196738e-05
-2.1117938970804939e-05,-3.4552606241548641e-16,0,-2.1117938970804939e-05,-3.4552606241548641e-16,-0.00050055979483609443
0,0,0,0,0,0
5.4873064660799848e-11,3.5987373003717762e-19,0,5.4873064660799848e-11,3.5987373003717762e-19,-8.5510665453888937e-09
7.0501052069297382e-07,1.0711225257913504e-14,0,7.0501052069297382e-07,1.0711225257913504e-14,-4.3781460712391136e-06
0,0,0,0,0,0
-9.5533582730733535e-07,-4.889849983195679e-18,0,-9.5533582730733535e-07,-4.889849983195679e-18,-2.3760641513529221e-05
-2.1117938972942119e-05,1.8113263737177122e-16,0,-2.1117938972942119e-05,1.8113263737177122e-16,-0.00050015958153994762
0,0,0,0,0,0
1.646191899135709e-10,-7.3256536764373956e-21,0,1.646191899135709e-10,-7.3256536764373956e-21,0
2.1150324378479968e-06,0,0,2.1150324378479968e-06,0,0
0,0,0,0,0,0
-2.8660074830426374e-06,1.0234833707938221e-17,0,-2.8660074830426374e-06,1.0234833707938221e-17,-2.4374280745971956e-05
-6.3353816951772224e-05,3.4574456137356692e-16,0,-6.3353816951772224e-05,3.4574456137356692e-16,-0.00049959499403102797
0,0,0,0,0,0
1.6461919033984023e-10,-5.8318116313351716e-19,0,1.6461919033984023e-10,-5.8318116313351716e-19,-1.9239899727125011e-08
2.1150339606715307e-06,-2.4400361440417566e-14,0,2.1150339606715307e-06,-2.4400361440417566e-14,0
0,0,0,0,0,0
-2.8660074848675665e-06,1.3862782057279905e-17,0,-2.8660074848675665e-06,1.3862782057279905e-17,-2.5042666845867393e-05
-6.335381690913966e-05,-1.8108919337677284e-16,0,-6.335381690913966e-05,-1.8108919337677284e-16,-0.00049884263378544849
0,0,0,0,0,0
1.3029251211474472e-21,2.4038462732959473e-19,0,1.3029251211474472e-21,2.4038462732959473e-19,0
2.3917865554595715e-13,0,0,2.3917865554595715e-13,0,0
0,0,0,0,0,0
-7.0931410468950487e-20,-1.9354008787619275e-17,0,-7.0931410468950487e-20,-1.9354008787619275e-17,-2.5740848068256917e-05
